text,date,retweets,favorites,negative,neutral,positive,compound
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:13:35,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:13:34,0,0,0.0,0.75,0.25,0.6514
@ Snapchat Bring Back The Old Snap Tf https://twitter.com/1900shy/status/967148687624474624 …,2018-02-23 15:13:33,0,0,0.0,1.0,0.0,0.0
me rienes en tu snapchat to' el dia metio pa ver todo lo que has puesto o si viste el mio,2018-02-23 15:13:28,0,0,0.0,1.0,0.0,0.0
The old snapchat https://twitter.com/jaredhixx/status/967082843246661633 …,2018-02-23 15:13:23,0,1,0.0,1.0,0.0,0.0
@ tanamongeau I went to add you on snapchat and it can’t find you pic.twitter.com/3qpY3jpCq7,2018-02-23 15:13:22,0,0,0.0,1.0,0.0,0.0
حمل الاصداار الجديد 2018 من سنااااب عثمان Snapchat 2018 محدث للغة العربية “سناب بلس” رابــط للايفون >>> http://goo.gl/JrfrxT  مـــع الشـــــرح بالفيديـــــــو// راااابــط الجالكسي >>>http://goo.gl/n4rZbb # سناب_عثمانِ # سناب_بلسpic.twitter.com/1VKJaJK6tq,2018-02-23 15:13:22,0,0,0.0,1.0,0.0,0.0
Kylie Jenner Killed Snapchat! Taylor Swift's Secret Life! AND.... https://youtu.be/dN-PvCRB2LU  via @ YouTube,2018-02-23 15:13:21,0,0,0.316,0.684,0.0,-0.7256
Snapchat keeps me busy pic.twitter.com/m3Xs5kOqhb,2018-02-23 15:13:21,1,3,0.0,1.0,0.0,0.0
can someone make an alternative snapchat because they completely fucked up the app,2018-02-23 15:13:21,0,0,0.281,0.719,0.0,-0.6901
lauravanesagallego7 snapchat no tengo :( — tienes pinta que no sigues a nadie. http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO6L72NTFII6WHZ6VEXDJ6S2J7FI2AT5AJKQFZH44QJ2K23PYEAJJNVTKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA==== …,2018-02-23 15:13:20,0,0,0.422,0.578,0.0,-0.743
Just scrolled through all my Snapchat’s in record time . I honestly didn’t ‘look’ till I got down to like the last 10 .,2018-02-23 15:13:17,0,0,0.0,0.766,0.234,0.6705
"Feedback matters & developing apps/pleasing everyone is hard. Empathize. Also, @ KylieJenner tanked @ Snap's valuation but is still all over Snapchat Discover. ""still love you tho!"" https://www.entrepreneur.com/article/309538  https://twitter.com/LydiaBelanger/status/967126519557623808 …",2018-02-23 15:13:17,0,0,0.04,0.725,0.235,0.7871
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:13:17,0,0,0.0,0.75,0.25,0.6514
snapchat has lost over 3 BILLION dollars since they changed it. Sooo.... snapchat you can change it back now.,2018-02-23 15:13:17,2,10,0.119,0.881,0.0,-0.3182
the end of an era...my snapchat finally updated itself,2018-02-23 15:13:14,0,3,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:13:14,0,0,0.0,0.75,0.25,0.6514
Snapchat is like that one friend who goes to college and changes a lot and their life gets complicated and messy but you still keep them around just because you’ve been friends for years,2018-02-23 15:13:13,1,5,0.045,0.748,0.206,0.7391
when snapchat finally decides to update randomly on my phone.... : pic.twitter.com/cmR52MJ7zs,2018-02-23 15:13:11,0,8,0.0,1.0,0.0,0.0
XD,2018-02-23 15:13:07,0,1,0.0,0.0,1.0,0.5859
So my snapchat finally updated itself,2018-02-23 15:13:06,0,0,0.0,1.0,0.0,0.0
SO GRATEFUL FOR THE NEW SNAPCHAT UPDATE,2018-02-23 15:13:03,0,0,0.0,0.646,0.354,0.5095
Riddle me this... how the fuck do I have automatic updates turned off... I didn’t update Snapchat yet this shit is somehow now updated... what the fuck.,2018-02-23 15:13:02,0,3,0.338,0.662,0.0,-0.9052
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:13:02,0,0,0.0,0.75,0.25,0.6514
"""Snapchat contesta “ajo y agua” a los usuarios que odian (a muerte) su nuevo diseño"" https://www.marketingdirecto.com/digital-general/social-media-marketing/snapchat-contesta-ajo-agua-usuarios-odian-muerte-nuevo-diseno/amp … # marketing&seo # feedly",2018-02-23 15:13:01,0,0,0.0,1.0,0.0,0.0
15 Ways to Use Snapchat for Your Business http://www.quicksprout.com/2018/02/23/15-ways-to-use-snapchat-for-your-business/ …,2018-02-23 15:13:01,0,0,0.0,1.0,0.0,0.0
They fixed snapchat,2018-02-23 15:13:00,0,0,0.0,1.0,0.0,0.0
"Tem história no @ Snapchat, no @ instagram e até no @ WhatsApp. Só o que está faltando é a nossa !!",2018-02-23 15:12:58,0,1,0.356,0.644,0.0,-0.7339
Snapchat really let me think I slipped away from the update and then I click away to twitter for a second and just like that.. pic.twitter.com/JEoNoYv4vw,2018-02-23 15:12:57,0,1,0.0,0.898,0.102,0.3612
My Snapchat finally updated,2018-02-23 15:12:56,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:56,0,0,0.0,0.75,0.25,0.6514
Snapchat: http://youtu.be/KEKObbdvUQs?a  via @ YouTube,2018-02-23 15:12:49,0,0,0.0,1.0,0.0,0.0
Snapchat: charlotecamplin,2018-02-23 15:12:48,0,0,0.0,1.0,0.0,0.0
I think my mom just accidentally posted a Snapchat story of my dad saying “shower with me.”,2018-02-23 15:12:47,0,3,0.146,0.854,0.0,-0.34
"# BuyMyArtShankarGalleryBoulderColoradoUSA ""Colorado police turned to Snapchat to solve a drug murder - The Verge"" ( http://twitthat.com/lFo8Z  )",2018-02-23 15:12:45,0,0,0.269,0.629,0.103,-0.5994
It’s always the same feeling when you see people’s Snapchat and you feel like your missing out and the next day your over the moon you didn’t go out,2018-02-23 15:12:44,0,1,0.068,0.807,0.124,0.2023
you should not have said that about snapchat you made them loose a lot of money,2018-02-23 15:12:43,0,0,0.141,0.859,0.0,-0.3182
It's insane how a tweet from one person can have such an enormous impact on one of the most popular apps. # snapchat https://twitter.com/UberFacts/status/966819285036224512 …,2018-02-23 15:12:43,1,2,0.105,0.775,0.12,0.101
Kylie Jenner criticised the new Snapchat update and made their stocks drop by 1.3 billion I‘m SCREAMING,2018-02-23 15:12:42,0,17,0.37,0.63,0.0,-0.8038
@ Snap @ Snapchat snapcaht can your new update show stories IN ORDER of posting please!? Not randoms!!!!!!!,2018-02-23 15:12:42,0,0,0.0,1.0,0.0,0.0
I literally have an archive of Snapchat screenshots of my man # WhyYouSoCute # ICantEven,2018-02-23 15:12:40,0,1,0.0,1.0,0.0,0.0
Don’t use snap chat as much now,2018-02-23 15:12:33,0,0,0.0,1.0,0.0,0.0
idk why but i get so annoyed when people snapchat/text me to go like their insta pics... i’ll like it if i enjoy the pic. thanks tho xo,2018-02-23 15:12:33,1,9,0.142,0.495,0.363,0.872
My Snapchat finally updated on its own and I have never been so sad in my life,2018-02-23 15:12:33,0,0,0.21,0.79,0.0,-0.6113
"Peut être grâce à Kylie Jenner et aux $1,8 milliard qu’elle a fait perdre à Snapchat on va retrouvé notre ancienne Maj !",2018-02-23 15:12:32,0,4,0.0,1.0,0.0,0.0
Kylie Jenner curse? Snapchat faces its defining moment http://money.cnn.com/2018/02/23/technology/snapchat-kylie-jenner/index.html?section=money_topstories … # women # business # moneypic.twitter.com/Aj5iyS5pMt,2018-02-23 15:12:29,0,0,0.26,0.74,0.0,-0.594
Who cares if a celebrity says about snap chat do I care how much money they make who cares blah blah blah,2018-02-23 15:12:28,0,0,0.153,0.511,0.336,0.7906
Snapchat je potpuno neupotrebljiv,2018-02-23 15:12:25,0,0,0.0,1.0,0.0,0.0
Sooooo Snapchat is really just going to thug this update out. Ok,2018-02-23 15:12:25,0,4,0.0,0.833,0.167,0.296
Y si nos unimos y volvemos a Snapchat?,2018-02-23 15:12:25,2,9,0.0,1.0,0.0,0.0
boycotting @ snapchat until they bring back the old update and let me see everyones top 3 best friends again,2018-02-23 15:12:24,0,1,0.105,0.543,0.353,0.7506
cannablis: just made the cutest video of me playing with my boobs tbh. available on my snapchat! ... https://tmblr.co/ZqZvKe2VT9GDn,2018-02-23 15:12:24,0,0,0.0,0.743,0.257,0.7088
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:23,0,0,0.0,0.75,0.25,0.6514
"my snapchat just updated it , I went this long without the update :/",2018-02-23 15:12:22,1,1,0.0,0.844,0.156,0.2584
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:21,0,0,0.0,0.75,0.25,0.6514
"All white boys know is Mantra and add me on Snapchat, behave",2018-02-23 15:12:20,0,1,0.0,1.0,0.0,0.0
Damn bruh I forgot my snapchat password smh,2018-02-23 15:12:18,0,0,0.5,0.5,0.0,-0.6124
We don’t like the last update.,2018-02-23 15:12:17,0,1,0.0,0.667,0.333,0.3612
Et dire que # Snapchat avait dit que personne souhaiterai être copié pff heureusement qu'ils ont une longueur d'avance,2018-02-23 15:12:16,0,0,0.15,0.85,0.0,-0.4588
@ KylieJenner provoca pérdidas financieras a Snapchat http://ow.ly/RKE730iAuPA pic.twitter.com/xiZy15JCZq,2018-02-23 15:12:16,0,0,0.0,1.0,0.0,0.0
Add me on Snapchat! Username: treytrey8861 https://www.snapchat.com/add/treytrey8861 …,2018-02-23 15:12:13,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:12,0,0,0.0,0.75,0.25,0.6514
Wow snapchat updated again,2018-02-23 15:12:08,0,2,0.0,0.441,0.559,0.5859
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:07,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:12:07,0,0,0.0,0.75,0.25,0.6514
La MAJ # snapchat s’est mise solo # ADIEU,2018-02-23 15:12:03,0,0,0.0,1.0,0.0,0.0
"I have only ever hit 100 days on a Snapchat streak once in my life. Tomorrow, I have the potential to do it again. I don't know whether to be ashamed or excited or both",2018-02-23 15:12:03,0,2,0.09,0.841,0.07,-0.1779
kylie jenner should tweet more about the new snapchat update,2018-02-23 15:12:03,0,0,0.0,1.0,0.0,0.0
"don’t you just hate when things update without asking permission, like no snapchat i don’t want any more of your shitty updates stop doing it on your own thanks. pic.twitter.com/eiqpWHYpag",2018-02-23 15:12:02,0,0,0.349,0.546,0.104,-0.8712
La sigue cagando snapchat con las actualizaciones,2018-02-23 15:12:01,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:58,0,0,0.0,0.75,0.25,0.6514
I haven’t updated my Snapchat and my automatic updates are off but somehow it updated by its self. I’ve never been more mad,2018-02-23 15:11:57,0,2,0.0,0.848,0.152,0.5814
Can anyone remember another app that took such a nosedive from an update? @ Snapchat,2018-02-23 15:11:57,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:56,0,0,0.0,0.75,0.25,0.6514
The face of a man who does not give a single fuuuuuck that you don’t like the new Snapchat update pic.twitter.com/Jis23N9lNO,2018-02-23 15:11:56,0,5,0.0,0.878,0.122,0.3612
like. bro just use snapchat instead then,2018-02-23 15:11:55,0,0,0.0,0.706,0.294,0.3612
My freaking Snapchat just updated...I’m effing heated rn,2018-02-23 15:11:55,0,19,0.286,0.714,0.0,-0.4215
Snapchat stock loses $1.3 billion after Kylie Jenner tweet https://www.worldsitenews.com/snapchat-stock-loses-1-3-billion-after-kylie-jenner-tweet/ …pic.twitter.com/e84zM4ZmCM,2018-02-23 15:11:55,0,0,0.223,0.777,0.0,-0.3182
Next to last home game! Make sure to use our SnapChat filter at tonight's game vs. Aspire at 7:30! pic.twitter.com/6F1CwksmqJ,2018-02-23 15:11:55,0,4,0.0,0.868,0.132,0.4374
do you ever just spend several minutes turning yourself into a pokemon on snapchat pic.twitter.com/Qyy6mshPKc,2018-02-23 15:11:55,0,9,0.0,1.0,0.0,0.0
"I see they done did a lil rearranging on Snapchat, bout time.",2018-02-23 15:11:54,0,0,0.0,1.0,0.0,0.0
Do you Understand @ Snapchat now ??? https://twitter.com/lexpress/status/966974413286625280 …,2018-02-23 15:11:54,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:54,0,0,0.0,0.75,0.25,0.6514
Snapchat stock loses $1.3 billion after Kylie Jenner tweet https://www.worldsitenews.com/snapchat-stock-loses-1-3-billion-after-kylie-jenner-tweet/ …pic.twitter.com/dWYe534sMg,2018-02-23 15:11:53,0,0,0.223,0.777,0.0,-0.3182
So I just got the new snap chat up date? What in the fresh hell @ Snapchat also I thought you were going to reverse it?,2018-02-23 15:11:52,0,0,0.176,0.743,0.081,-0.5661
Snapchat really don’t care about our opinions lol,2018-02-23 15:11:52,0,2,0.0,0.489,0.511,0.7414
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:48,0,0,0.0,0.75,0.25,0.6514
Zendaya via Snapchat: pic.twitter.com/CGhNmUy904,2018-02-23 15:11:47,1,2,0.0,1.0,0.0,0.0
I have snapped the wrong person on Snapchat way too many times since this new update and it's embarrassing. I'm about done I don't even know how this happens.,2018-02-23 15:11:46,3,6,0.186,0.814,0.0,-0.6908
I JUST FIGURED OUT HOW TO WATCH SNAPCHAT STORIES AND YALL WANNA CHANGE IT AGAIN,2018-02-23 15:11:42,0,0,0.0,1.0,0.0,0.0
snapchat mighta fixed its mistake w the new update i love it,2018-02-23 15:11:41,0,0,0.164,0.548,0.288,0.4215
Phillip schofield’s snapchat stories never fail to make my day what a legend,2018-02-23 15:11:41,0,4,0.0,0.794,0.206,0.431
"Dat nummer waar het eerder over ging, maar dan live. Gefilmd via Snapchat, dus sorry voor de klote kwaliteit, mja, yolo.",2018-02-23 15:11:37,0,0,0.058,0.848,0.094,0.2023
"Also a timeline of when your mom got on MySpace, Facebook, Instagram, and Snapchat.",2018-02-23 15:11:37,1,1,0.0,1.0,0.0,0.0
I literally reset my snapchat password at least 5 times a day. I cannot tolerate this new update whatsoever!!,2018-02-23 15:11:34,0,0,0.0,1.0,0.0,0.0
MY SNAPCHAT UPDATED ON ITS OWN,2018-02-23 15:11:33,0,0,0.0,1.0,0.0,0.0
I only keep SnapChat because of the puppy filter... # kanyeshrug,2018-02-23 15:11:33,0,0,0.0,1.0,0.0,0.0
snapchat thinks they’re doing something right updating again i STILL don’t like y’all .,2018-02-23 15:11:32,0,1,0.0,0.815,0.185,0.3612
SNAPCHAT UPDATED AGAIN but this time there’s an actual section for stories,2018-02-23 15:11:31,0,0,0.0,1.0,0.0,0.0
mane @ Snapchat y’all need too get rid of this bitch ass update!!!,2018-02-23 15:11:30,1,0,0.47,0.53,0.0,-0.8713
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:27,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:27,0,0,0.0,0.75,0.25,0.6514
@ snapchat put it back,2018-02-23 15:11:27,0,0,0.0,1.0,0.0,0.0
Genre > Snapchat Secretly Launched 3D Friendmojis - Here's How to.. http://bit.ly/2BML6aM # Musicpic.twitter.com/BVEvQjLJJY,2018-02-23 15:11:27,1,0,0.0,0.87,0.13,0.128
Snap chat must give Twitter some of its filters pic.twitter.com/5gpuJXifSk,2018-02-23 15:11:26,0,1,0.0,1.0,0.0,0.0
"Actual the worst at talking to folk on Snapchat, forget what I say half the time",2018-02-23 15:11:26,0,1,0.316,0.684,0.0,-0.7184
My Snapchat just updated,2018-02-23 15:11:25,0,0,0.0,1.0,0.0,0.0
Lol Snapchat is eddiegotjokess you don’t even follow me back on here lol,2018-02-23 15:11:25,0,0,0.0,0.663,0.337,0.6808
@ Snapchat STOP UPDATING IM GETTING SO CONFUSED,2018-02-23 15:11:25,0,0,0.583,0.417,0.0,-0.7901
,2018-02-23 15:11:23,0,1,0.0,1.0,0.0,0.0
"@ Snapchat making more updates trying to win us back over, nah not yet fam",2018-02-23 15:11:23,0,0,0.081,0.698,0.221,0.5267
Me as HELL,2018-02-23 15:11:22,0,0,0.727,0.273,0.0,-0.7456
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:21,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:15,0,0,0.0,0.75,0.25,0.6514
"I understand most of the time my Snapchat story is annoying, I own up to that. But seeing ""Victory Royale"" every other story is getting old",2018-02-23 15:11:15,1,5,0.105,0.895,0.0,-0.4019
"After a long run it finally ended , @ Snapchat finally caught me , by god it's shite",2018-02-23 15:11:15,1,1,0.0,0.861,0.139,0.2732
"You know # Snapchat stock was absurdly overvalued, and it's CEO grossly overpaid, when a single tweet from the vapid and totally unproductive mind of Kylie Jenner wipes out over $1billion in company value!",2018-02-23 15:11:14,0,0,0.055,0.867,0.078,0.2003
Snapchat figured it out and brought back a separate Stories tab,2018-02-23 15:11:11,0,6,0.0,1.0,0.0,0.0
"Sans oublier Snapchat spectacles, un échec également",2018-02-23 15:11:11,1,0,0.0,1.0,0.0,0.0
MY SNAPCHAT JUST FUCKIN UPDATED,2018-02-23 15:11:08,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:11:08,0,0,0.0,0.75,0.25,0.6514
i love how cute snapchat makes me look pic.twitter.com/ceyHdwyqwb,2018-02-23 15:11:08,0,1,0.0,0.455,0.545,0.802
Pretty much!,2018-02-23 15:11:07,0,0,0.0,0.223,0.777,0.5411
My snapchat finally updated :(,2018-02-23 15:11:04,0,0,0.42,0.58,0.0,-0.4404
Memories...of the other time I tweeted about @ KylieJenner and Snapchat - and she RT’d me. https://twitter.com/sandymaltzman/status/697023516911255553 …,2018-02-23 15:11:03,0,0,0.0,1.0,0.0,0.0
Apparently snap chat lost millions because some prostitute loved by the extremely vacuous and brain cell-less said she would use it anymore - that's the garbage can we now live in,2018-02-23 15:11:03,0,4,0.067,0.819,0.114,0.3818
